BusA,CCAr,Reference,Account,Customer.Name,Zone,Bran,Ty,Local.Crcy.Amt,Arr..Clearing...Net.Due.Date.,PayT,Sale.Type,DocumentNo,Doc.Chq.dt,Month,Pstng.Date,Net.Due.Dt,G.L,Year,Pending_Amy,pending_cnt,Prediction,Low delay,Medium Delay,High Delay
9600,BPR,2147091142.0,116465,SRI BALAJI STEEL TRADERS,South,MADS,RV,0.13,1,ZZ40,Credit,64957829,15.12.2018,Dec,15-12-18,23-12-18,1221001,2019,6.41,210,No Delay,0.49,0.48,0.02
9600,BPR,2147091168.0,116465,SRI BALAJI STEEL TRADERS,South,MADS,RV,0.16,1,ZZ40,Credit,64957855,15.12.2018,Dec,15-12-18,23-12-18,1221001,2019,6.41,210,No Delay,0.5,0.47,0.02
9600,BPR,2147091174.0,116465,SRI BALAJI STEEL TRADERS,South,MADS,RV,0.13,1,ZZ40,Credit,64957861,15.12.2018,Dec,15-12-18,23-12-18,1221001,2019,6.41,210,No Delay,0.49,0.48,0.02
9600,BPR,2147090924.0,116156,FAIRDEAL STEELS PVT.LTD.,North,DELI,RV,0.15,0,ZZ09,Credit,64956608,15.12.2018,Dec,15-12-18,24-12-18,1221001,2019,0.7,6,No Delay,0.65,0.32,0.03
2000,BPR,2426112708.0,116137,PELIKAN DOSSIER (P) LTD.,North,JPUR,RV,0.14,0,ZZ20,Credit,64949784,15.12.2018,Dec,15-12-18,27-12-18,1221001,2019,1.63,11,No Delay,0.5,0.48,0.02
2000,BPR,2426112722.0,116137,PELIKAN DOSSIER (P) LTD.,North,JPUR,RV,0.14,0,ZZ20,Credit,64951935,15.12.2018,Dec,15-12-18,27-12-18,1221001,2019,1.63,11,No Delay,0.5,0.48,0.02
2000,BPR,2426112723.0,116137,PELIKAN DOSSIER (P) LTD.,North,JPUR,RV,0.08,0,ZZ20,Credit,64951936,15.12.2018,Dec,15-12-18,27-12-18,1221001,2019,1.63,11,No Delay,0.54,0.45,0.01
2000,BPR,2426112709.0,115841,O.V.S. ISPAT UDYOG,North,KANP,RV,0.19,2,ZZ32,Credit,64949787,15.12.2018,Dec,15-12-18,22-12-18,1221001,2019,2.0,15,0 to 20,0.27,0.7,0.03
9600,BPR,2146126703.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.13,-2,ZZ40,Credit,64949715,15.12.2018,Dec,15-12-18,23-12-18,1221001,2019,5.14,40,No Delay,0.54,0.43,0.03
3000,BPR,2485216293.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.07,2,ZZ28,Credit,64951985,15.12.2018,Dec,15-12-18,18-12-18,1221001,2019,5.14,40,No Delay,0.49,0.47,0.03
3000,BPR,2485216294.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.09,2,ZZ28,Credit,64951988,15.12.2018,Dec,15-12-18,18-12-18,1221001,2019,5.14,40,0 to 20,0.48,0.49,0.03
3000,BPR,2485216270.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.1,2,ZZ28,Credit,64951301,15.12.2018,Dec,15-12-18,18-12-18,1221001,2019,5.14,40,0 to 20,0.48,0.49,0.03
3000,BPR,2485216271.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.1,2,ZZ28,Credit,64951304,15.12.2018,Dec,15-12-18,18-12-18,1221001,2019,5.14,40,0 to 20,0.48,0.49,0.03
9600,BPR,2483312845.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.11,2,ZZ28,Credit,64951227,15.12.2018,Dec,15-12-18,18-12-18,1221001,2019,5.14,40,No Delay,0.54,0.42,0.04
3000,BPR,2485216295.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.13,2,ZZ28,Credit,64952097,15.12.2018,Dec,15-12-18,18-12-18,1221001,2019,5.14,40,No Delay,0.49,0.48,0.03
3000,BPR,2485216277.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.13,2,ZZ28,Credit,64951563,15.12.2018,Dec,15-12-18,18-12-18,1221001,2019,5.14,40,No Delay,0.49,0.48,0.03
3000,BPR,2485216285.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.13,2,ZZ28,Credit,64951786,15.12.2018,Dec,15-12-18,18-12-18,1221001,2019,5.14,40,No Delay,0.49,0.48,0.03
3000,BPR,2485216287.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.13,2,ZZ28,Credit,64951922,15.12.2018,Dec,15-12-18,18-12-18,1221001,2019,5.14,40,No Delay,0.49,0.48,0.03
3000,BPR,2485216273.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.13,2,ZZ28,Credit,64951383,15.12.2018,Dec,15-12-18,18-12-18,1221001,2019,5.14,40,No Delay,0.49,0.48,0.03
3000,BPR,2485216269.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.13,2,ZZ28,Credit,64951175,15.12.2018,Dec,15-12-18,18-12-18,1221001,2019,5.14,40,No Delay,0.49,0.48,0.03
9600,BPR,2483312848.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.13,2,ZZ28,Credit,64951393,15.12.2018,Dec,15-12-18,18-12-18,1221001,2019,5.14,40,No Delay,0.52,0.44,0.05
9600,BPR,2483312849.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.13,2,ZZ28,Credit,64951401,15.12.2018,Dec,15-12-18,18-12-18,1221001,2019,5.14,40,No Delay,0.52,0.44,0.05
3000,BPR,2485216289.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.14,2,ZZ28,Credit,64951967,15.12.2018,Dec,15-12-18,18-12-18,1221001,2019,5.14,40,No Delay,0.49,0.46,0.05
9600,BPR,2483312850.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.14,2,ZZ28,Credit,64951403,15.12.2018,Dec,15-12-18,18-12-18,1221001,2019,5.14,40,No Delay,0.51,0.43,0.06
3000,BPR,2485216290.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.14,2,ZZ28,Credit,64951968,15.12.2018,Dec,15-12-18,18-12-18,1221001,2019,5.14,40,No Delay,0.49,0.46,0.05
3000,BPR,2485216272.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.14,2,ZZ28,Credit,64951345,15.12.2018,Dec,15-12-18,18-12-18,1221001,2019,5.14,40,No Delay,0.49,0.46,0.05
3000,BPR,2485216276.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.14,2,ZZ28,Credit,64951428,15.12.2018,Dec,15-12-18,18-12-18,1221001,2019,5.14,40,No Delay,0.49,0.46,0.05
9600,BPR,2483312868.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.15,2,ZZ28,Credit,64951667,15.12.2018,Dec,15-12-18,18-12-18,1221001,2019,5.14,40,No Delay,0.48,0.45,0.07
3000,BPR,2485216278.0,115806,NARESH STEEL INDUSTRIES PVT. L,West,BOMB,RV,0.15,2,ZZ28,Credit,64951643,15.12.2018,Dec,15-12-18,18-12-18,1221001,2019,5.14,40,0 to 20,0.46,0.48,0.06
2000,BPR,2341068380.0,115190,SHEYRUB AGENCIES,North,LUDH,RV,0.02,1,ZZ18,Credit,64951470,15.12.2018,Dec,15-12-18,23-12-18,1221001,2019,0.95,16,No Delay,0.56,0.42,0.02
2000,BPR,2341068378.0,115190,SHEYRUB AGENCIES,North,LUDH,RV,0.04,1,ZZ18,Credit,64951462,15.12.2018,Dec,15-12-18,23-12-18,1221001,2019,0.95,16,No Delay,0.55,0.43,0.02
2000,BPR,2341068379.0,115190,SHEYRUB AGENCIES,North,LUDH,RV,0.07,1,ZZ18,Credit,64951468,15.12.2018,Dec,15-12-18,23-12-18,1221001,2019,0.95,16,No Delay,0.6,0.39,0.02
2000,BPR,2341068381.0,115190,SHEYRUB AGENCIES,North,LUDH,RV,0.09,1,ZZ18,Credit,64951477,15.12.2018,Dec,15-12-18,23-12-18,1221001,2019,0.95,16,No Delay,0.58,0.41,0.01
4000,BPR,1253021318.0,114661,SHRI RAM MULTICOM,East,CALS,RV,0.16,0,Z001,Cash,64951335,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.0,0,No Delay,0.78,0.15,0.07
4000,BPR,2497841841.0,114661,SHRI RAM MULTICOM,East,CALS,RV,0.12,0,Z001,Cash,64951439,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.0,0,No Delay,0.81,0.1,0.09
4000,BPR,2432360384.0,114661,SHRI RAM MULTICOM,East,CALS,RV,0.15,0,Z001,Cash,64951597,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.0,0,No Delay,0.74,0.17,0.09
4000,BPR,2432360388.0,114661,SHRI RAM MULTICOM,East,CALS,RV,0.14,0,Z001,Cash,64951955,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.0,0,No Delay,0.74,0.16,0.09
3000,BPR,2485216261.0,109936,Rohit & Co.,West,AMED,RV,0.14,0,ZZ28,Credit,64950669,15.12.2018,Dec,15-12-18,18-12-18,1221001,2019,3.44,24,0 to 20,0.48,0.51,0.02
3000,BPR,2485216297.0,109936,Rohit & Co.,West,AMED,RV,0.08,0,ZZ28,Credit,64952133,15.12.2018,Dec,15-12-18,18-12-18,1221001,2019,3.44,24,0 to 20,0.48,0.51,0.01
3000,BPR,2485216296.0,109936,Rohit & Co.,West,AMED,RV,0.13,0,ZZ28,Credit,64952132,15.12.2018,Dec,15-12-18,18-12-18,1221001,2019,3.44,24,0 to 20,0.49,0.49,0.01
4000,BPR,2497841839.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.16,6,ZZ13,Credit,64951221,15.12.2018,Dec,15-12-18,20-12-18,1221001,2019,3.72,21,0 to 20,0.19,0.78,0.03
4000,BPR,1254014938.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.17,6,ZZ13,Credit,64951830,15.12.2018,Dec,15-12-18,20-12-18,1221001,2019,3.72,21,0 to 20,0.33,0.64,0.03
4000,BPR,1254014939.0,103620,SILIGURI BUILDERS PVT. LTD.,East,CALS,RV,0.18,6,ZZ13,Credit,64951879,15.12.2018,Dec,15-12-18,20-12-18,1221001,2019,3.72,21,0 to 20,0.32,0.65,0.03
4000,BPR,1412034219.0,103423,ORISSA SMALL INDUSTRIES CORPOR,East,BHUB,RV,0.13,0,Z001,Cash,64950367,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.0,0,No Delay,0.83,0.12,0.05
4000,BPR,1412034218.0,103423,ORISSA SMALL INDUSTRIES CORPOR,East,BHUB,RV,0.09,0,Z001,Cash,64950351,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.0,0,No Delay,0.82,0.12,0.06
4000,BPR,1412034217.0,103423,ORISSA SMALL INDUSTRIES CORPOR,East,BHUB,RV,0.04,0,Z001,Cash,64950338,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.0,0,No Delay,0.82,0.12,0.06
4000,BPR,1412034222.0,103423,ORISSA SMALL INDUSTRIES CORPOR,East,BHUB,RV,0.16,0,Z001,Cash,64950495,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.0,0,No Delay,0.85,0.1,0.05
4000,BPR,1412034220.0,103423,ORISSA SMALL INDUSTRIES CORPOR,East,BHUB,RV,0.13,0,Z001,Cash,64950404,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.0,0,No Delay,0.83,0.12,0.05
4000,BPR,1412034221.0,103423,ORISSA SMALL INDUSTRIES CORPOR,East,BHUB,RV,0.14,0,Z001,Cash,64950470,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.0,0,No Delay,0.84,0.11,0.05
4000,BPR,1412034224.0,103423,ORISSA SMALL INDUSTRIES CORPOR,East,BHUB,RV,0.19,0,Z001,Cash,64951038,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.0,0,No Delay,0.84,0.11,0.04
4000,BPR,1412034223.0,103423,ORISSA SMALL INDUSTRIES CORPOR,East,BHUB,RV,0.16,0,Z001,Cash,64951008,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.0,0,No Delay,0.85,0.1,0.05
4000,BPR,1412034226.0,103423,ORISSA SMALL INDUSTRIES CORPOR,East,BHUB,RV,0.13,0,Z001,Cash,64951127,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.0,0,No Delay,0.83,0.12,0.05
4000,BPR,1412034225.0,103423,ORISSA SMALL INDUSTRIES CORPOR,East,BHUB,RV,0.13,0,Z001,Cash,64951102,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.0,0,No Delay,0.83,0.12,0.05
4000,BPR,1412034231.0,103423,ORISSA SMALL INDUSTRIES CORPOR,East,BHUB,RV,0.19,0,Z001,Cash,64951332,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.0,0,No Delay,0.84,0.11,0.04
4000,BPR,1412034230.0,103423,ORISSA SMALL INDUSTRIES CORPOR,East,BHUB,RV,0.19,0,Z001,Cash,64951273,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.0,0,No Delay,0.84,0.11,0.04
4000,BPR,1412034237.0,103423,ORISSA SMALL INDUSTRIES CORPOR,East,BHUB,RV,0.14,0,Z001,Cash,64951481,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.0,0,No Delay,0.84,0.11,0.05
4000,BPR,1412034233.0,103423,ORISSA SMALL INDUSTRIES CORPOR,East,BHUB,RV,0.19,0,Z001,Cash,64951430,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.0,0,No Delay,0.84,0.11,0.04
2000,BPR,2424231068.0,103227,BMW VENTURES LTD,East,PATN,RV,0.04,1,ZZ16,Credit,64951750,15.12.2018,Dec,15-12-18,19-12-18,1221001,2019,1.52,7,No Delay,0.51,0.47,0.02
2000,BPR,2424231070.0,103227,BMW VENTURES LTD,East,PATN,RV,0.09,1,ZZ16,Credit,64951854,15.12.2018,Dec,15-12-18,19-12-18,1221001,2019,1.52,7,No Delay,0.5,0.49,0.01
2000,BPR,2424231069.0,103227,BMW VENTURES LTD,East,PATN,RV,0.15,1,ZZ16,Credit,64951853,15.12.2018,Dec,15-12-18,19-12-18,1221001,2019,1.52,7,0 to 20,0.48,0.51,0.01
2000,BPR,2424231067.0,103227,BMW VENTURES LTD,East,PATN,RV,0.18,1,ZZ16,Credit,64951749,15.12.2018,Dec,15-12-18,19-12-18,1221001,2019,1.52,7,0 to 20,0.48,0.51,0.01
2000,BPR,2426112721.0,103227,BMW VENTURES LTD,East,JAMS,RV,0.19,1,ZZ29,Credit,64951686,15.12.2018,Dec,15-12-18,18-12-18,1221001,2019,1.52,7,0 to 20,0.23,0.75,0.02
2000,BPR,2426112703.0,103227,BMW VENTURES LTD,East,JAMS,RV,0.25,1,ZZ29,Credit,64949708,15.12.2018,Dec,15-12-18,18-12-18,1221001,2019,1.52,7,0 to 20,0.25,0.69,0.05
2000,BPR,2424231065.0,103227,BMW VENTURES LTD,East,PATN,RV,0.25,1,ZZ16,Credit,64951333,15.12.2018,Dec,15-12-18,19-12-18,1221001,2019,1.52,7,0 to 20,0.47,0.51,0.02
1000,BPR,2483312854.0,103092,TEJRAM RAMNIWAS AGARWAL,West,NPUR,RV,0.06,0,Z001,Cash,64951478,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.33,2,No Delay,0.8,0.15,0.04
1000,BPR,2483312853.0,103092,TEJRAM RAMNIWAS AGARWAL,West,NPUR,RV,0.08,0,Z001,Cash,64951475,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.33,2,No Delay,0.8,0.16,0.04
1000,BPR,2473285750.0,102888,THIRUPATHY STEELS,South,MADS,RV,0.14,2,Z001,Cash,64949700,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.16,2,0 to 20,0.47,0.48,0.05
4000,BPR,2418113336.0,102153,M/S KISHAN LAL PAWAN KUMAR JAI,North,KANP,RV,0.19,0,Z001,Cash,64949913,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.0,0,No Delay,0.9,0.07,0.03
4000,BPR,2418113338.0,102153,M/S KISHAN LAL PAWAN KUMAR JAI,North,KANP,RV,0.18,0,Z001,Cash,64950343,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.0,0,No Delay,0.9,0.07,0.03
4000,BPR,2418113339.0,102153,M/S KISHAN LAL PAWAN KUMAR JAI,North,KANP,RV,0.18,0,Z001,Cash,64950497,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.0,0,No Delay,0.9,0.07,0.03
4000,BPR,2418113361.0,102153,M/S KISHAN LAL PAWAN KUMAR JAI,North,KANP,RV,0.17,0,Z001,Cash,64952094,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.0,0,No Delay,0.9,0.06,0.03
9600,BPR,2147090922.0,102000,M/S.DHARAMVIR & BROTHERS,North,LUDH,RV,0.17,0,ZZ09,Credit,64956606,15.12.2018,Dec,15-12-18,24-12-18,1221001,2019,3.34,26,No Delay,0.61,0.34,0.05
9600,BPR,2147090943.0,102000,M/S.DHARAMVIR & BROTHERS,North,LUDH,RV,0.17,0,ZZ09,Credit,64956631,15.12.2018,Dec,15-12-18,24-12-18,1221001,2019,3.34,26,No Delay,0.61,0.34,0.05
9600,BPR,2147091008.0,102000,M/S.DHARAMVIR & BROTHERS,North,LUDH,RV,0.17,0,ZZ09,Credit,64956707,15.12.2018,Dec,15-12-18,24-12-18,1221001,2019,3.34,26,No Delay,0.61,0.34,0.05
2500,BPR,2410324393.0,101446,BANSAL BROTHERS,North,FBAD,RV,0.13,-1,ZZ41,Credit,64951449,15.12.2018,Dec,15-12-18,25-12-18,1221001,2019,0.0,0,0 to 20,0.48,0.48,0.04
9600,BPR,2432360359.0,101383,TIKMANI STEEL TRADING CO.,East,CALS,RV,0.13,0,Z001,Cash,64950327,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.0,0,No Delay,0.78,0.14,0.08
1000,BPR,2432360377.0,101383,TIKMANI STEEL TRADING CO.,East,CALS,RV,0.11,0,Z001,Cash,64951435,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.0,0,No Delay,0.79,0.13,0.08
1000,BPR,2432360378.0,101383,TIKMANI STEEL TRADING CO.,East,CALS,RV,0.11,2,Z001,Cash,64951442,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.0,0,No Delay,0.79,0.13,0.08
1000,BPR,2432360385.0,101278,RAMESH COMPANY,East,CALS,RV,0.08,0,Z001,Cash,64951768,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.0,0,No Delay,0.8,0.13,0.08
4000,BPR,1253021314.0,100985,DESON MARKETING (PVT) LTD.,East,CALS,RV,0.17,0,Z001,Cash,64951166,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.34,2,No Delay,0.53,0.46,0.02
4000,BPR,1253021316.0,100985,DESON MARKETING (PVT) LTD.,East,CALS,RV,0.15,0,Z001,Cash,64951182,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.34,2,No Delay,0.54,0.44,0.02
4000,BPR,1253021315.0,100985,DESON MARKETING (PVT) LTD.,East,CALS,RV,0.17,0,Z001,Cash,64951174,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.34,2,No Delay,0.53,0.46,0.02
4000,BPR,2456093232.0,100789,DELHI TRADING CORPORATION,North,JPUR,RV,0.2,0,Z001,Cash,64950920,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.0,0,No Delay,0.89,0.08,0.03
4000,BPR,2456093233.0,100789,DELHI TRADING CORPORATION,North,JPUR,RV,0.18,0,Z001,Cash,64950966,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.0,0,No Delay,0.87,0.1,0.03
4000,BPR,2456093235.0,100789,DELHI TRADING CORPORATION,North,JPUR,RV,0.2,0,Z001,Cash,64951015,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.0,0,No Delay,0.89,0.08,0.03
4000,BPR,3450000000.0,100789,DELHI TRADING CORPORATION,North,JPUR,RV,0.25,0,Z001,Cash,64951239,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.0,0,No Delay,0.89,0.07,0.03
4000,BPR,2456093237.0,100789,DELHI TRADING CORPORATION,North,JPUR,RV,0.19,0,Z001,Cash,64951277,15.12.2018,Dec,15-12-18,15-12-18,1221001,2019,0.0,0,No Delay,0.89,0.08,0.03
1000,BPR,2412160828.0,928860,TATA STEEL PROCESSING,North,GBAD,RV,0.14,0,ZZ41,Credit,64953688,16.12.2018,Dec,16-12-18,26-12-18,1221001,2019,0.0,0,0 to 20,0.24,0.75,0.01
2000,BPR,2412160808.0,926346,GRG STEELS PVT. LTD.,North,FBAD,RV,0.13,0,ZZ19,Credit,64953661,16.12.2018,Dec,16-12-18,26-12-18,1221001,2019,1.04,7,No Delay,0.49,0.48,0.02
2000,BPR,2412160834.0,926346,GRG STEELS PVT. LTD.,North,FBAD,RV,0.16,0,ZZ19,Credit,64953697,16.12.2018,Dec,16-12-18,26-12-18,1221001,2019,1.04,7,0 to 20,0.49,0.49,0.03
1000,BPR,2431601431.0,925093,PSPL STEEL PROCESSORS PVT LTD,East,CALS,RV,0.1,0,Z001,Cash,64952599,16.12.2018,Dec,16-12-18,16-12-18,1221001,2019,0.0,0,No Delay,0.87,0.11,0.02
1000,BPR,2431601444.0,925093,PSPL STEEL PROCESSORS PVT LTD,East,CALS,RV,0.13,0,Z001,Cash,64952737,16.12.2018,Dec,16-12-18,16-12-18,1221001,2019,0.0,0,No Delay,0.84,0.14,0.02
1000,BPR,2431601446.0,925093,PSPL STEEL PROCESSORS PVT LTD,East,CALS,RV,0.11,0,Z001,Cash,64952743,16.12.2018,Dec,16-12-18,16-12-18,1221001,2019,0.0,0,No Delay,0.87,0.11,0.02
1000,BPR,2431601527.0,925093,PSPL STEEL PROCESSORS PVT LTD,East,CALS,RV,0.08,0,Z001,Cash,64954473,16.12.2018,Dec,16-12-18,16-12-18,1221001,2019,0.0,0,No Delay,0.87,0.11,0.02
4000,BPR,2418113386.0,874324,GL KUNDU AND SONS STEEL PVT LT,East,CALS,RV,0.19,2,Z001,Cash,64953239,16.12.2018,Dec,16-12-18,16-12-18,1221001,2019,1.28,7,0 to 20,0.36,0.61,0.03
2000,BPR,2426112738.0,854773,ANM ISPAT PVT LTD,West,AMED,RV,0.17,0,ZZ19,Credit,64953308,16.12.2018,Dec,16-12-18,26-12-18,1221001,2019,0.94,7,No Delay,0.64,0.34,0.02
2000,BPR,2412160849.0,831432,FERRO STEEL SOLUTIONS,North,FBAD,RV,0.14,0,ZZ19,Credit,64953713,16.12.2018,Dec,16-12-18,26-12-18,1221001,2019,2.58,18,0 to 20,0.46,0.5,0.03
2000,BPR,2412160783.0,831432,FERRO STEEL SOLUTIONS,North,FBAD,RV,0.16,0,ZZ19,Credit,64953629,16.12.2018,Dec,16-12-18,26-12-18,1221001,2019,2.58,18,0 to 20,0.47,0.5,0.04
2000,BPR,2412160848.0,831432,FERRO STEEL SOLUTIONS,North,FBAD,RV,0.14,0,ZZ19,Credit,64953712,16.12.2018,Dec,16-12-18,26-12-18,1221001,2019,2.58,18,0 to 20,0.46,0.5,0.03
2000,BPR,2412160830.0,831432,FERRO STEEL SOLUTIONS,North,FBAD,RV,0.14,0,ZZ19,Credit,64953693,16.12.2018,Dec,16-12-18,26-12-18,1221001,2019,2.58,18,0 to 20,0.46,0.5,0.03
2000,BPR,2412160837.0,831432,FERRO STEEL SOLUTIONS,North,FBAD,RV,0.16,0,ZZ19,Credit,64953700,16.12.2018,Dec,16-12-18,26-12-18,1221001,2019,2.58,18,0 to 20,0.47,0.5,0.04
2000,BPR,2412160800.0,831432,FERRO STEEL SOLUTIONS,North,FBAD,RV,0.14,0,ZZ19,Credit,64953653,16.12.2018,Dec,16-12-18,26-12-18,1221001,2019,2.58,18,0 to 20,0.46,0.5,0.03
1000,BPR,2412160815.0,831432,FERRO STEEL SOLUTIONS,North,FBAD,RV,0.12,0,ZZ41,Credit,64953669,16.12.2018,Dec,16-12-18,26-12-18,1221001,2019,2.58,18,No Delay,0.49,0.49,0.02
2000,BPR,2483312879.0,826773,BODHAVJI AND COMPANY,West,PUNE,RV,0.21,0,ZZ34,Credit,64953295,16.12.2018,Dec,16-12-18,18-12-18,1221001,2019,0.0,0,No Delay,0.67,0.28,0.05
2000,BPR,2412160967.0,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.17,1,ZZ20,Credit,64954192,16.12.2018,Dec,16-12-18,28-12-18,1221001,2019,5.87,47,0 to 20,0.33,0.62,0.04
2000,BPR,2412160968.0,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.05,1,ZZ20,Credit,64954193,16.12.2018,Dec,16-12-18,28-12-18,1221001,2019,5.87,47,0 to 20,0.28,0.68,0.03
2000,BPR,2412160991.0,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.07,1,ZZ20,Credit,64954220,16.12.2018,Dec,16-12-18,28-12-18,1221001,2019,5.87,47,0 to 20,0.29,0.68,0.03
2000,BPR,2431601464.0,819097,BHAGWATI STEEL SALES,North,CDGH,RV,0.14,1,ZZ20,Credit,64952883,16.12.2018,Dec,16-12-18,28-12-18,1221001,2019,5.87,47,0 to 20,0.34,0.62,0.04
4000,BPR,2418113362.0,818777,SHRI RAM SALES,East,JAMS,RV,0.19,0,Z001,Cash,64952368,16.12.2018,Dec,16-12-18,16-12-18,1221001,2019,0.0,0,No Delay,0.9,0.07,0.03
4000,BPR,2418113402.0,818777,SHRI RAM SALES,East,JAMS,RV,0.18,0,Z001,Cash,64954008,16.12.2018,Dec,16-12-18,16-12-18,1221001,2019,0.0,0,No Delay,0.9,0.07,0.03
9600,BPR,2146126769.0,817218,TATA STEEL PROCESSING,South,BANG,RV,0.17,3,ZZ32,Credit,64953010,16.12.2018,Dec,16-12-18,23-12-18,1221001,2019,0.32,2,0 to 20,0.32,0.66,0.02
4000,BPR,2421247270.0,165505,BMW VYAPAR PRIVATE LIMITED,West,INDR,RV,0.2,0,Z001,Cash,64953066,16.12.2018,Dec,16-12-18,16-12-18,1221001,2019,0.0,0,No Delay,0.87,0.07,0.05
4000,BPR,2421247282.0,165505,BMW VYAPAR PRIVATE LIMITED,West,INDR,RV,0.17,0,Z001,Cash,64953530,16.12.2018,Dec,16-12-18,16-12-18,1221001,2019,0.0,0,No Delay,0.88,0.07,0.05
2000,BPR,2483312884.0,164976,B ODHAVJI & COMPANY,West,PUNE,RV,0.02,0,ZZ28,Credit,64953469,16.12.2018,Dec,16-12-18,19-12-18,1221001,2019,0.68,4,No Delay,0.54,0.35,0.11
2000,BPR,2483312882.0,164976,B ODHAVJI & COMPANY,West,PUNE,RV,0.17,0,ZZ28,Credit,64953449,16.12.2018,Dec,16-12-18,19-12-18,1221001,2019,0.68,4,No Delay,0.48,0.31,0.21
2000,BPR,2483312881.0,164976,B ODHAVJI & COMPANY,West,PUNE,RV,0.03,0,ZZ28,Credit,64953448,16.12.2018,Dec,16-12-18,19-12-18,1221001,2019,0.68,4,No Delay,0.54,0.35,0.11
2000,BPR,2483312880.0,164976,B ODHAVJI & COMPANY,West,PUNE,RV,0.24,0,ZZ28,Credit,64953422,16.12.2018,Dec,16-12-18,19-12-18,1221001,2019,0.68,4,No Delay,0.47,0.25,0.29
