Month,Week,Account,Customer.Name,Zone,Bran,Actual NR,Actual Volume
Apr-19,14,116936,PUNJAB AGRO IMPLEMENTS WORKS,NORTH,LUDH,46086,206
Apr-19,14,116936,PUNJAB AGRO IMPLEMENTS WORKS,NORTH,LUDH,40971,625
Apr-19,14,116936,PUNJAB AGRO IMPLEMENTS WORKS,NORTH,LUDH,42058,24
Apr-19,14,117061,BHARTIA  DISTRIBUTORS PVT. LTD.,EAST,BHUB,54543,45
Apr-19,14,117061,BHARTIA  DISTRIBUTORS PVT. LTD.,EAST,BHUB,92045,84
Apr-19,14,117181,NEELKANTH STEEL&ALLOYS - GBAD,NORTH,DELI,44766,142
Apr-19,14,117281,MRH ASSOCIATES,NORTH,CDGH,42865,316
Apr-19,14,117583,BIHANI ENTERPRISES,NORTH,JPUR,60325,121
Apr-19,14,117583,BIHANI ENTERPRISES,NORTH,JPUR,51630,75
Apr-19,14,119487,INDU CORPORATION PRIVATE LIMITED,WEST,BOMB,46920,33
Apr-19,14,120296,MAHARASHTRA METAL INDUSTRIES PVT LTD,WEST,BOMB,57415,24
Apr-19,14,120612,SKM STEELS LIMITED(CRCADIVISION),WEST,BOMB,45546,737
Apr-19,14,120612,SKM STEELS LIMITED(CRCADIVISION),WEST,BOMB,43739,77
Apr-19,14,120612,SKM STEELS LIMITED(CRCADIVISION),WEST,BOMB,43353,116
Apr-19,14,120961,SKM STEELS LTD,WEST,INDR,52682,96
Apr-19,14,120961,SKM STEELS LTD,WEST,INDR,45933,181
Apr-19,14,120961,SKM STEELS LTD,WEST,INDR,40872,645
Apr-19,14,121328,RS BOKARO METAL (P) LTD.,EAST,JAMS,40485,553
Apr-19,14,121377,R.G.STEEL & CO.,EAST,CALS,48039,117
Apr-19,14,121899,V.N.C STEEL DISTRIBUTORS,SOUTH,MADS,43527,542
Apr-19,14,122249,SARDA IRON & STEEL CO.,EAST,CALS,32634,61
Apr-19,14,122249,SARDA IRON & STEEL CO.,EAST,CALS,35845,40
Apr-19,14,122963,DEVI DAYAL HARI KISHAN,WEST,INDR,56966,18
Apr-19,14,123052,G R GUPTA & BROS,NORTH,GBAD,58745,103
Apr-19,14,123052,G R GUPTA & BROS,NORTH,GBAD,57596,110
Apr-19,14,123052,G R GUPTA & BROS,NORTH,GBAD,46951,272
Apr-19,14,123052,G R GUPTA & BROS,NORTH,GBAD,44940,24
Apr-19,14,124762,SKM GALVA,WEST,BOMB,59137,116
Apr-19,14,124762,SKM GALVA,WEST,BOMB,56082,290
Apr-19,14,128543,VIKRANT IRON PRIVATE LIMITED,NORTH,GBAD,59058,37
Apr-19,14,128543,VIKRANT IRON PRIVATE LIMITED,NORTH,GBAD,53961,24
Apr-19,14,128543,VIKRANT IRON PRIVATE LIMITED,NORTH,GBAD,39788,52
Apr-19,14,136453,G.R. GUPTA & BROS.,NORTH,FBAD,46799,45
Apr-19,14,136453,G.R. GUPTA & BROS.,NORTH,GBAD,42354,181
Apr-19,14,136818,M/S.PRABHU STEELS,SOUTH,COCH,44033,642
Apr-19,14,139244,THE INDIAN MINERAL CO ( RETAIL),SOUTH,MADS,53416,106
Apr-19,14,139336,PASA ASSOCIATES PVT. LTD.,WEST,RPUR,44346,591
Apr-19,14,139336,PASA ASSOCIATES PVT. LTD.,WEST,RPUR,45357,58
Apr-19,14,140548,HINDUSTAN SALES CORPORATION,NORTH,CDGH,43667,289
Apr-19,14,141698,MANGLA SONS,NORTH,CDGH,52469,34
Apr-19,14,141698,MANGLA SONS,NORTH,CDGH,52365,222
Apr-19,14,144917,BANSAL BROTHERS,NORTH,FBAD,46354,269
Apr-19,14,147587,BIRMA INDUSTRIAL &,EAST,JAMS,41532,84
Apr-19,14,151727,PAUL & COMPANY STEEL MERCHANTS PRIVATE L,EAST,CALS,48772,205
Apr-19,14,153359,B.ODHAVJI  AND COMPANY,WEST,BOMB,40325,95
Apr-19,14,154462,TATA STEEL PROCESSING,NORTH,LUDH,40627,362
Apr-19,14,154462,TATA STEEL PROCESSING,NORTH,LUDH,40727,24
Apr-19,14,154464,TATA STEEL PROCESSING,EAST,CALS,42720,138
Apr-19,14,154632,TATA STEEL PROCESSING,NORTH,FBAD,54541,156
Apr-19,14,154632,TATA STEEL PROCESSING,NORTH,FBAD,56713,176
Apr-19,14,154632,TATA STEEL PROCESSING,NORTH,FBAD,42002,313
Apr-19,14,154632,TATA STEEL PROCESSING,NORTH,FBAD,42997,69
Apr-19,14,154632,TATA STEEL PROCESSING,NORTH,FBAD,43702,25
Apr-19,14,154641,TATA STEEL PROCESSING,WEST,PUNE,52756,146
Apr-19,14,154641,TATA STEEL PROCESSING,WEST,PUNE,46592,514
Apr-19,14,154641,TATA STEEL PROCESSING,WEST,PUNE,40196,582
Apr-19,14,154641,TATA STEEL PROCESSING,WEST,PUNE,42585,201
Apr-19,14,154641,TATA STEEL PROCESSING,WEST,PUNE,42556,183
Apr-19,14,155517,R.S. BOKARO METAL (P) LTD.,EAST,JAMS,56549,22
Apr-19,14,155536,TATA STEEL PROCESSING,EAST,CALS,47951,71
Apr-19,14,158122,WRINKLE DISTRIBUTORS PVT LTD.,WEST,AMED,56200,28
Apr-19,14,161312,GOVINDARAJA MUDALIAR SONS PVT LTD,SOUTH,MADS,53591,48
Apr-19,14,161312,GOVINDARAJA MUDALIAR SONS PVT LTD,SOUTH,MADS,47259,44
Apr-19,14,161312,GOVINDARAJA MUDALIAR SONS PVT LTD,SOUTH,MADS,43576,146
Apr-19,14,161312,GOVINDARAJA MUDALIAR SONS PVT LTD,SOUTH,MADS,42185,188
Apr-19,14,161312,GOVINDARAJA MUDALIAR SONS PVT LTD,SOUTH,MADS,44232,48
Apr-19,14,161834,PSPL STEEL PROCESSORS PVT. LIMITED,EAST,JAMS,41343,316
Apr-19,14,162906,MANGLA SONS,NORTH,CDGH,57602,155
Apr-19,14,163486,ROHIT & COMPANY,WEST,BOMB,45952,335
Apr-19,14,163486,ROHIT & COMPANY,WEST,BOMB,40698,116
Apr-19,14,163486,ROHIT & COMPANY,WEST,BOMB,44171,412
Apr-19,14,163586,VATIKA TRACOM PVT. LTD.,NORTH,JPUR,41687,353
Apr-19,14,165053,SUDISA ENTERPRISES (P) LTD.,EAST,JAMS,49550,24
Apr-19,14,165873,FAIRDEAL ENTERPRISES,NORTH,LUDH,58056,71
Apr-19,14,165873,FAIRDEAL ENTERPRISES,NORTH,LUDH,41107,64
Apr-19,14,165938,NORTHERN STEEL AND GENERAL MILLS PVT LTD,NORTH,DELI,45111,69
Apr-19,14,165960,NORTHERN STEEL AND GENERAL MILLS PVT LTD,NORTH,DELI,45587,258
Apr-19,14,165992,G.K.ISPAT PVT. LTD.,SOUTH,BANG,51330,205
Apr-19,14,165992,G.K.ISPAT PVT. LTD.,SOUTH,BANG,46143,101
Apr-19,14,165992,G.K.ISPAT PVT. LTD.,SOUTH,MADS,44760,25
Apr-19,14,165992,G.K.ISPAT PVT. LTD.,SOUTH,BANG,41189,117
Apr-19,14,165992,G.K.ISPAT PVT. LTD.,SOUTH,BANG,42438,24
Apr-19,14,166137,BMW VENTURES LTD.,EAST,PATN,47129,574
Apr-19,14,166151,BMW VENTURES LTD.,EAST,PATN,47258,1281
Apr-19,14,800549,G.K. ISPAT PVT LTD,SOUTH,BANG,45079,86
Apr-19,14,801611,SHIVA FERRIC PVT LTD,SOUTH,BANG,42622,235
Apr-19,14,804036,SM CORPORATION LTD (UA),EAST,GWAH,45360,223
Apr-19,14,804039,SM CORPORATION LTD (LA),EAST,GWAH,45430,313
Apr-19,14,804101,SM CORPORATION LTD (BV),EAST,GWAH,45333,400
Apr-19,14,813502,PASA RESOURCES PVT. LTD.,EAST,JAMS,64424,26
Apr-19,14,813502,PASA RESOURCES PVT. LTD.,EAST,JAMS,47220,754
Apr-19,14,813776,PASA RESOURCES PRIVATE LIMITED,EAST,PATN,47284,281
Apr-19,14,814077,TATA STEEL PROCESSING & DISTRIBUTION LTD,NORTH,GBAD,56133,37
Apr-19,14,814077,TATA STEEL PROCESSING & DISTRIBUTION LTD,NORTH,GBAD,60184,38
Apr-19,14,814077,TATA STEEL PROCESSING & DISTRIBUTION LTD,NORTH,GBAD,44724,71
Apr-19,14,817217,TATA STEEL PROCESSING,SOUTH,BANG,42382,217
Apr-19,14,817379,VIJAY SHEETS AND STRIPS PVT LTD,SOUTH,BANG,47389,186
Apr-19,14,817379,VIJAY SHEETS AND STRIPS PVT LTD,SOUTH,SBAD,45160,68
Apr-19,14,817901,KAUSALYA AGENCIES,SOUTH,SBAD,58031,30
Apr-19,14,819097,BHAGWATI STEEL SALES,NORTH,CDGH,54670,12
Apr-19,14,819097,BHAGWATI STEEL SALES,NORTH,CDGH,46403,140
Apr-19,14,819097,BHAGWATI STEEL SALES,NORTH,CDGH,40339,401
Apr-19,14,822271,TATA STEEL PROCESSING,SOUTH,MADS,46837,182
Apr-19,14,822271,TATA STEEL PROCESSING,SOUTH,MADS,42366,219
Apr-19,14,822271,TATA STEEL PROCESSING,SOUTH,MADS,44256,63
Apr-19,14,826216,G K ISPAT PRIVATE LIMITED,SOUTH,SBAD,42405,186
Apr-19,14,826558,V.N.C. STEEL DISTRIBUTORS,SOUTH,MADS,61647,99
Apr-19,14,826773,BODHAVJI AND COMPANY,WEST,PUNE,55853,167
Apr-19,14,830260,INDICOR STEEL PRIVATE LIMITED,SOUTH,SBAD,41660,96
Apr-19,14,831432,FERRO STEEL SOLUTIONS,NORTH,FBAD,53411,47
Apr-19,14,831432,FERRO STEEL SOLUTIONS,NORTH,FBAD,46469,370
Apr-19,14,831432,FERRO STEEL SOLUTIONS,NORTH,FBAD,45327,499
Apr-19,14,844692,BUBNA COMMERCIAL PVT LTD,EAST,CALS,54659,188
Apr-19,14,844692,BUBNA COMMERCIAL PVT LTD,EAST,CALS,58153,115
Apr-19,14,847471,AASHRAY ENTERPRISES,SOUTH,SBAD,56006,41
Apr-19,14,847544,G K ISPAT P LTD,SOUTH,BANG,47389,116
Apr-19,14,847544,G K ISPAT P LTD,SOUTH,SBAD,46052,23
Apr-19,14,847544,G K ISPAT P LTD,SOUTH,SBAD,42424,69
Apr-19,14,847544,G K ISPAT P LTD,SOUTH,SBAD,42638,115
Apr-19,14,850792,DSM STEEL AND WIRES PRIVATE LIMITED,EAST,CALS,48382,24
Apr-19,14,854773,ANM ISPAT PVT LTD,WEST,AMED,44555,316
Apr-19,14,854773,ANM ISPAT PVT LTD,WEST,AMED,42730,71
Apr-19,14,856737,BAJRANG STEEL (SALES) CORPORATION,EAST,GWAH,60020,78
Apr-19,14,861100,KARTHIK STEEL,SOUTH,MADS,46788,69
Apr-19,14,861100,KARTHIK STEEL,SOUTH,MADS,41210,22
Apr-19,14,864059,AADINATH STEEL,NORTH,DELI,42322,138
Apr-19,14,864390,B K STEEL ENTERPRISES,EAST,CALS,40586,298
Apr-19,14,867363,MARJING COMMERCE PVT LTD,EAST,GWAH,45219,27
Apr-19,14,868275,BAZARI STEELS PRIVATE LIMITED,EAST,GWAH,64392,33
Apr-19,14,874324,GL KUNDU AND SONS STEEL PVT LTD,EAST,CALS,46884,916
Apr-19,14,875077,V.N.C. STEEL DISTRIBUTORS,SOUTH,MADS,43608,161
Apr-19,14,879121,DE SON MARKETING PRIVATE LIMITED,EAST,BHUB,46000,211
Apr-19,14,879490,M/S. MANGLA SONS,NORTH,FBAD,61685,27
Apr-19,14,899060,TATA STEEL PROCESSING AND DISTR LTD,EAST,BHUB,46810,60
Apr-19,14,901635,INTEGRAL VYAPAR PVT LTD,EAST,BHUB,42266,303
Apr-19,14,901967,RIMO STEEL REFORMS PRIVATE LIMITED,EAST,CALS,50290,11
Apr-19,14,904599,SHREE SAI KRISHNA STEELS,SOUTH,SBAD,52019,22
Apr-19,14,904599,SHREE SAI KRISHNA STEELS,SOUTH,SBAD,53940,62
Apr-19,14,918574,M/S KISHAN LAL PAWAN KUMAR JAIN,NORTH,KANP,75176,80
Apr-19,14,923669,SAVITRIPRAKASH PROCESSING WORKS,WEST,NPUR,42244,221
Apr-19,14,923995,M/S KISHAN LAL PAWAN KUMAR JAIN,NORTH,KANP,48149,492
